ability_id,version_group_id,language_id,flavor_text
170,15,6,"Stiehlt Items von Pokémon, die
durch Attacken getroffen wurden."
170,15,7,"Roba el objeto del Pokémon al
que alcance con un movimiento."
170,15,8,"Ruba lo strumento del Pokémon
su cui è stata usata una mossa."
170,15,9,"The Pokémon steals the held item
of a Pokémon it hits with a move."
170,15,11,"技を　当てた　相手の
道具を　奪ってしまう。"
170,16,1,"わざを　あてた　あいての
どうぐを　うばってしまう。"
170,16,3,"기술을 맞은 상대의
도구를 빼앗아 버린다."
170,16,5,"Les capacités volent aussi l’objet
tenu par la cible."
170,16,6,"Stiehlt Items von Pokémon, die
durch Attacken getroffen wurden."
170,16,7,"Roba el objeto del Pokémon al
que alcance con un movimiento."
170,16,8,"Ruba lo strumento del Pokémon
su cui è stata usata una mossa."
170,16,9,"The Pokémon steals the held item
of a Pokémon it hits with a move."
170,16,11,"技を　当てた　相手の
道具を　奪ってしまう。"
171,15,1,"たまや　ばくだんに
あたらない。"
171,15,3,"구슬이나 폭탄에
맞지 않는다."
171,15,5,"Protège de certaines capacités
projetant des bombes, balles…"
171,15,6,"Schützt das Pokémon vor
geworfenen Bomben und Kugeln."
171,15,7,"No le afectan las bombas ni
algunos proyectiles."
171,15,8,"Protegge da alcune mosse
a base di proiettili e bombe."
171,15,9,"Protects the Pokémon from
some ball and bomb moves."
171,15,11,"たまや　ばくだんに
当たらない。"
171,16,1,"たまや　ばくだんに
あたらない。"
171,16,3,"구슬이나 폭탄에
맞지 않는다."
171,16,5,"Protège de certaines capacités
projetant des bombes, balles…"
171,16,6,"Schützt das Pokémon vor
geworfenen Bomben und Kugeln."
171,16,7,"No le afectan las bombas ni
algunos proyectiles."
171,16,8,"Protegge da alcune mosse
a base di proiettili e bombe."
171,16,9,"Protects the Pokémon from
some ball and bomb moves."
171,16,11,"たまや　ばくだんに
当たらない。"
172,15,1,"のうりょくが　さがると
とくこうが　あがる。"
172,15,3,"능력이 떨어지면
특수공격이 올라간다."
172,15,5,"Monte l’Attaque quand une stat
est baissée par l’adversaire."
172,15,6,"Erhöht den Spezial-Angriff, wenn
ein Statuswert gesenkt wurde."
172,15,7,"Aumenta su At. Esp. cuando
disminuyen otras características."
172,15,8,"L’Attacco aumenta quando un
nemico fa calare le statistiche."
172,15,9,"Boosts the Sp. Atk stat when
a stat is lowered."
172,15,11,"能力が　さがると
特攻が　あがる。"
172,16,1,"のうりょくが　さがると
とくこうが　あがる。"
172,16,3,"능력이 떨어지면
특수공격이 올라간다."
172,16,5,"Monte l’Attaque quand
les stats baissent."
172,16,6,"Erhöht den Spezial-Angriff, wenn
ein Statuswert gesenkt wurde."
172,16,7,"Aumenta su At. Esp. cuando
disminuyen otras características."
172,16,8,"L’Attacco aumenta quando un
nemico fa calare le statistiche."
172,16,9,"Boosts the Sp. Atk stat when
a stat is lowered."
172,16,11,"能力が　さがると
特攻が　あがる。"
173,15,1,"あごが　がんじょうで
かむ　ちからが　つよい。"
173,15,3,"턱이 튼튼하여
무는 힘이 강하다."
173,15,5,"Grâce à une puissante mâchoire,
les morsures sont plus fortes."
173,15,6,"Der kräftige Kiefer des Pokémon
verleiht ihm einen starken Biss."
173,15,7,"Su robusta mandíbula le confiere
una potente mordedura."
173,15,8,"La robusta mascella del Pokémon
permette morsi molto potenti."
173,15,9,"The Pokémon’s strong jaw gives
it tremendous biting power."
173,15,11,"あごが　頑丈で
かむ　力が　強い。"
173,16,1,"あごが　がんじょうで
かむ　ちからが　つよい。"
173,16,3,"턱이 튼튼하여
무는 힘이 강하다."
173,16,5,"Grâce à une puissante mâchoire,
les morsures sont plus fortes."
173,16,6,"Der kräftige Kiefer des Pokémon
verleiht ihm einen starken Biss."
173,16,7,"Su robusta mandíbula le confiere
una potente mordedura."
173,16,8,"La robusta mascella del Pokémon  
permette morsi molto potenti."
173,16,9,"The Pokémon’s strong jaw gives
it tremendous biting power."
173,16,11,"あごが　頑丈で
かむ　力が　強い。"
174,15,1,"ノーマルタイプの　わざが
こおりタイプになる。"
174,15,3,"노말타입의 기술이
얼음타입이 된다."
174,15,5,"Les capacités de type Normal
deviennent de type Glace."
174,15,6,"Attacken vom Typ Normal
nehmen den Typ Eis an."
174,15,7,"Convierte movimientos de tipo
Normal en tipo Hielo."
174,15,8,"Le mosse di tipo Normale
diventano di tipo Ghiaccio."
174,15,9,"Normal-type moves become
Ice-type moves."
174,15,11,"ノーマルタイプの　技が
こおりタイプに　なる。"
174,16,1,"ノーマルタイプの　わざが
こおりタイプになる。"
174,16,3,"노말타입의 기술이
얼음타입이 된다."
174,16,5,"Les capacités de type Normal
deviennent de type Glace."
174,16,6,"Attacken vom Typ Normal
nehmen den Typ Eis an."
174,16,7,"Convierte movimientos de tipo
Normal en tipo Hielo."
174,16,8,"Le mosse di tipo Normale
diventano di tipo Ghiaccio."
174,16,9,"Normal-type moves become
Ice-type moves."
174,16,11,"ノーマルタイプの　技が
こおりタイプに　なる。"
175,15,1,"みかたの　ポケモンは
ねむらなくなる。"
175,15,3,"같은 편의 포켓몬이
잠들지 않게 된다."
175,15,5,"Les Pokémon de l’équipe ne
peuvent pas s’endormir."
175,15,6,"Alle Pokémon im Team können
nicht einschlafen."
175,15,7,"Evita que tu equipo Pokémon
se duerma."
175,15,8,"Impedisce a sé e agli alleati
di addormentarsi."
175,15,9,"Prevents itself and ally Pokémon
from falling asleep."
175,15,11,"味方の　ポケモンは
眠らなくなる。"
175,16,1," かたの　ポケモンは
ねむらなくなる。"
175,16,3,"같은 편의 포켓몬이
잠들지 않게 된다."
175,16,5,"Les Pokémon de l’équipe ne
peuvent pas s’endormir."
175,16,6,"Alle Pokémon im Team können
nicht einschlafen."
175,16,7,"Evita que tu equipo Pokémon
se duerma."
175,16,8,"Impedisce a sé e agli alleati
di addormentarsi."
175,16,9,"Prevents itself and ally Pokémon
from falling asleep."
175,16,11,"味方の　ポケモンは
眠らなくなる。"
176,15,1,"せんとうモードで
すがたが　かわる。"
176,15,3,"배틀모드에서
모습이 바뀐다."
176,15,5,"Change de forme selon la façon
dont le Pokémon se bat."
176,15,6,"Das Pokémon nimmt je nach
Kampftaktik eine andere Form an."
176,15,7,"Cambia de forma según su estilo
de combate."
176,15,8,"L’aspetto del Pokémon cambia
in base alla modalità di lotta."
176,15,9,"The Pokémon changes form
depending on how it battles."
176,15,11,"戦闘モードで
姿が　変わる。"
176,16,1,"せんとうモードで
すがたが　かわる。"
176,16,3,"배틀모드에서
모습이 바뀐다."
176,16,5,"Change de forme selon la façon
dont le Pokémon se bat."
176,16,6,"Das Pokémon nimmt je nach
Kampftaktik eine andere Form an."
176,16,7,"Cambia de forma según su estilo
de combate."
176,16,8,"L’aspetto del Pokémon cambia
in base alla modalità di lotta."
176,16,9,"The Pokémon changes form
depending on how it battles."
176,16,11,"戦闘モードで
姿が　変わる。"
177,15,1,"ひこうタイプの　わざが
せんせいで　だせる。"
177,15,3,"비행타입의 기술이
먼저 나오게 된다."
177,15,5,"Les attaques de type Vol sont
prioritaires."
177,15,6,"Ermöglicht es dem Pokémon, mit
Flug-Attacken zuerst anzugreifen."
177,15,7,"Da prioridad a los movimientos de
tipo Volador."
177,15,8,"Dà priorità alle mosse di tipo
Volante."
177,15,9,"Gives priority to Flying-type
moves."
177,15,11,"ひこうタイプの　技が
先制で　だせる。"
177,16,1,"ひこうタイプの　わざが
せんせいで　だせる。"
177,16,3,"비행타입의 기술이
먼저 나오게 된다."
177,16,5,"Les attaques de type Vol sont
prioritaires."
177,16,6,"Ermöglicht es dem Pokémon, mit
Flug-Attacken zuerst anzugreifen."
177,16,7,"Da prioridad a los movimientos de
tipo Volador."
177,16,8,"Dà priorità alle mosse di tipo
Volante."
177,16,9,"Gives priority to
Flying-type moves."
177,16,11,"ひこうタイプの　技が
先制で　だせる。"
178,15,1,"はどうの　わざの
いりょくが　たかい。"
178,15,3,"파동 기술의
위력이 크다."
178,15,5,"Augmente la puissance de
certaines capacités de type aura."
178,15,6,"Erhöht die Stärke einiger Wellen-,
Aura- und Puls-Attacken."
178,15,7,"Aumenta la potencia de algunos
movimientos de pulsos y auras."
178,15,8,"Potenzia le mosse “pulsar”
e altre come Ondasana."
178,15,9,Powers up aura and pulse moves.
178,15,11,"はどうの　技の
威力が　高い。"
178,16,1,"はどうの　わざの
いりょくが　たかい。"
178,16,3,"파동 기술의
위력이 크다."
178,16,5,"Augmente la puissance de
certaines capacités de type aura."
178,16,6,"Erhöht die Stärke einiger Wellen-,
Aura- und Puls-Attacken."
178,16,7,"Aumenta la potencia de algunos
movimientos de pulsos y auras."
178,16,8,"Potenzia le mosse “pulsar”
e altre come Ondasana."
178,16,9,Powers up aura and pulse moves.
178,16,11,"はどうの　技の
威力が　高い。"
179,15,1,"グラスフィールドのとき
ぼうぎょが　あがる。"
179,15,3,"그래스필드일 때
방어가 올라간다."
179,15,5,"Augmente la Défense si
Champ Herbu est actif."
179,15,6,"Erhöht die Verteidigung,
wenn Grasfeld aktiv ist."
179,15,7,"Aumenta la Defensa mientras dura
el efecto de Campo de Hierba."
179,15,8,"Aumenta la Difesa durante
l’effetto di Campo Erboso."
179,15,9,"Boosts the Defense stat
in Grassy Terrain."
179,15,11,"グラスフィールドの時
防御が　あがる。"
179,16,1,"グラスフィールドのとき
ぼうぎょが　あがる。"
179,16,3,"그래스필드일 때
방어가 올라간다."
179,16,5,"Augmente la Défense si
Champ Herbu est actif."
179,16,6,"Erhöht die Verteidigung,
wenn Grasfeld aktiv ist."
179,16,7,"Aumenta la Defensa mientras dura
el efecto de Campo de Hierba."
179,16,8,"Aumenta la Difesa durante
l’effetto di Campo Erboso."
179,16,9,"Boosts the Defense stat
in Grassy Terrain."
179,16,11,"グラスフィールドの時
防御が　あがる。"
180,15,1,"みかたに　どうぐを
わたせるように　なる。"
180,15,3,"같은 편에게 도구를
건넬 수 있게 된다."
180,15,5,"Permet aux alliés d’utiliser
l’objet porté par ce Pokémon."
180,15,6,"Das Pokémon kann sein Item an
einen Mitstreiter weitergeben."
180,15,7,"El Pokémon puede pasar su
objeto a un aliado."
180,15,8,"Il Pokémon può passare il suo
strumento a un alleato."
180,15,9,"The Pokémon can pass
an item to an ally."
180,15,11,"味方に　道具を
渡せるように　なる。"
180,16,1," かたに　どうぐを
わたせるように　なる。"
180,16,3,"같은 편에게 도구를
건넬 수 있게 된다."
180,16,5,"Permet aux alliés d’utiliser
l’objet porté par ce Pokémon."
180,16,6,"Das Pokémon kann sein Item an
einen Mitstreiter weitergeben."
180,16,7,"El Pokémon puede pasar su
objeto a un aliado."
180,16,8,"Il Pokémon può passare il suo
strumento a un alleato."
180,16,9,"The Pokémon can pass
an item to an ally."
180,16,11,"味方に　道具を
渡せるように　なる。"
181,15,1,"せっしょくする　わざの
いりょくが　あがる。"
181,15,3,"접촉하는 기술의
위력이 올라간다."
181,15,5,"Augmente la puissance des
attaques directes."
181,15,6,"Erhöht die Stärke von direkten
Angriffen."
181,15,7,"Aumenta la potencia de los
movimientos de contacto directo."
181,15,8,"Potenzia le mosse che causano
un contatto fisico."
181,15,9,"Powers up moves that
make direct contact."
181,15,11,"接触する　技の
威力が　あがる。"
181,16,1,"せっしょくする　わざの
いりょくが　あがる。"
181,16,3,"접촉하는 기술의
위력이 올라간다."
181,16,5,"Augmente la puissance des
attaques directes."
181,16,6,"Erhöht die Stärke von direkten
Angriffen."
181,16,7,"Aumenta la potencia de los
movimientos de contacto directo."
181,16,8,"Potenzia le mosse che causano
un contatto fisico."
181,16,9,"Powers up moves that
make direct contact."
181,16,11,"接触する　技の
威力が　あがる。"
182,15,1,"ノーマルタイプの　わざが
フェアリータイプになる。"
182,15,3,"노말타입의 기술이
페어리타입이 된다."
182,15,5,"Les capacités de type Normal
deviennent de type Fée."
182,15,6,"Attacken vom Typ Normal
nehmen den Typ Fee an."
182,15,7,"Convierte movimientos de tipo
Normal en tipo Hada."
182,15,8,"Le mosse di tipo Normale
diventano di tipo Folletto."
182,15,9,"Normal-type moves become
Fairy-type moves."
182,15,11,"ノーマルタイプの　技が
フェアリータイプになる。"
182,16,1,"ノーマルタイプの　わざが
フェアリータイプになる。"
182,16,3,"노말타입의 기술이
페어리타입이 된다."
182,16,5,"Les capacités de type Normal
deviennent de type Fée."
182,16,6,"Attacken vom Typ Normal
nehmen den Typ Fee an."
182,16,7,"Convierte movimientos de tipo
Normal en tipo Hada."
182,16,8,"Le mosse di tipo Normale
diventano di tipo Folletto."
182,16,9,"Normal-type moves become
Fairy-type moves."
182,16,11,"ノーマルタイプの　技が
フェアリータイプになる。"
183,15,1,"ふれた　あいての
すばやさを　さげる。"
183,15,3,"접촉한 상대의
스피드를 떨어뜨린다."
183,15,5,"Diminue la Vitesse de l’attaquant
qui le touche."
183,15,6,"Die Initiative von Angreifern sinkt
durch bloßes Berühren."
183,15,7,"Baja la Velocidad del Pokémon
con el que entra en contacto."
183,15,8,"Riduce la Velocità del Pokémon
con cui entra in contatto."
183,15,9,"Contact with the Pokémon
lowers the attacker’s Speed stat."
183,15,11,"触れた　相手の
素早さを　さげる。"
183,16,1,"ふれた　あいての
すばやさを　さげる。"
183,16,3,"접촉한 상대의
스피드를 떨어뜨린다."
183,16,5,"Diminue la Vitesse de l’attaquant
qui le touche."
183,16,6,"Die Initiative von Angreifern sinkt
durch bloßes Berühren."
183,16,7,"Baja la Velocidad del Pokémon
con el que entra en contacto."
183,16,8,"Riduce la Velocità del Pokémon
con cui entra in contatto."
183,16,9,"Contact with the Pokémon
lowers the attacker’s Speed stat."
183,16,11,"触れた　相手の
素早さを　さげる。"
184,15,1,"ノーマルタイプの　わざが
ひこうタイプになる。"
184,15,3,"노말타입의 기술이
비행타입이 된다."
184,15,5,"Les capacités de type Normal
deviennent de type Vol."
184,15,6,"Attacken vom Typ Normal
nehmen den Typ Flug an."
184,15,7,"Convierte movimientos de tipo
Normal en tipo Volador."
184,15,8,"Le mosse di tipo Normale
diventano di tipo Volante."
184,15,9,"Normal-type moves become
Flying-type moves."
184,15,11,"ノーマルタイプの　技が
ひこうタイプになる。"
184,16,1,"ノーマルタイプの　わざが
ひこうタイプになる。"
184,16,3,"노말타입의 기술이
비행타입이 된다."
