item_id,local_language_id,short_effect,effect
834,5,Tenu: Permet à un Pokémon d'utiliser les Capacités Z équivalentes à ses capacités Fée.,Tenu: Permet à un Pokémon d'utiliser les Capacités Z équivalentes à ses capacités Fée.
834,9,Held: Allows a Pokémon to use the Z-move equivalents of its Fairy moves.,Held: Allows a Pokémon to use the Z-move equivalents of its Fairy moves.
835,5,Tenu: Permet à Pikachu d'améliorer Électacle en Pikachute Foudroyante.,Tenu: Permet à []{pokemon:pikachu} d'améliorer []{move:volt-tackle} en []{move:catastropika}.
835,9,Held: Allows Pikachu to upgrade Volt Tackle into Catastropika.,Held: Allows []{pokemon:pikachu} to upgrade []{move:volt-tackle} into []{move:catastropika}.
836,5,À échanger à Papi Ultime pour maximiser un IV d'un Pokémon.,À échanger à Papi Ultime pour passer un IV d'un Pokémon à 31.
836,9,Trade to Mr. Hyper to maximize one of a Pokémon’s genes.,Trade to Mr. Hyper to set one of a Pokémon’s genes to 31.
837,5,À échanger à Papi Ultime pour maximiser tous les IV d'un Pokémon.,À échanger à Papi Ultime pour passer tous les IV d'un Pokémon à 31.
837,9,Trade to Mr. Hyper to maximize all of a Pokémon’s genes.,Trade to Mr. Hyper to set all of a Pokémon’s genes to 31.
838,5,Permet au joueur d'utiliser les Capacités Z.,Permet au joueur d'utiliser les Capacités Z.
838,9,Allows the player’s Pokémon to use Z-moves.,Allows the player’s Pokémon to use Z-moves.
839,5,Tenu: Permet à Archéduc d'améliorer Tisse Ombre en Fureur des Plumes Spectrales.,Tenu: Permet à []{pokemon:decidueye} d'améliorer []{move:spirit-shackle} en []{move:sinister-arrow-raid}.
839,9,Held: Allows Decidueye to upgrade Spirit Shackle into Sinister Arrow Raid.,Held: Allows []{pokemon:decidueye} to upgrade []{move:spirit-shackle} into []{move:sinister-arrow-raid}.
840,5,Tenu: Permet à Félinferno d'améliorer Dark Lariat en Dark Body Press.,Tenu: Permet à []{pokemon:incineroar} d'améliorer []{move:darkest-lariat} en []{move:malicious-moonsault}.
840,9,Held: Allows Incineroar to upgrade Darkest Lariat into Malicious Moonsault.,Held: Allows []{pokemon:incineroar} to upgrade []{move:darkest-lariat} into []{move:malicious-moonsault}.
841,5,Tenu: Permet à Oratoria d'améliorer Aria de l'Écume en Symphonie des Ondines.,Tenu: Allows []{pokemon:primarina} to upgrade []{move:sparkling-aria} en []{move:oceanic-operetta}.
841,9,Held: Allows Primarina to upgrade Sparkling Aria into Oceanic Operetta.,Held: Allows []{pokemon:primarina} to upgrade []{move:sparkling-aria} into []{move:oceanic-operetta}.
842,5,Tenu: Permet aux Tapus d'améliorer Ire de la Nature en Colère du Gardien d'Alola.,"Tenu: Permet à []{pokemon:tapu-koko}, []{pokemon:tapu-lele}, []{pokemon:tapu-bulu}, et []{pokemon:tapu-fini} d'améliorer []{move:natures-madness} en []{move:guardian-of-alola}."
842,9,Held: Allows the Tapus to upgrade Nature’s Madness into Guardian of Alola.,"Held: Allows []{pokemon:tapu-koko}, []{pokemon:tapu-lele}, []{pokemon:tapu-bulu}, and []{pokemon:tapu-fini} to upgrade []{move:natures-madness} into []{move:guardian-of-alola}."
843,5,Tenu: Permet à Marshadow d'améliorer Clepto-Mânes en Fauche-Âme des Sept Étoiles.,Tenu: Permet à []{pokemon:marshadow} d'améliorer []{move:spectral-thief} en []{move:soul-stealing-7-star-strike}.
843,9,Held: Allows Marshadow to upgrade Spectral Thief into Soul-Stealing 7 Star Strike.,Held: Allows []{pokemon:marshadow} to upgrade []{move:spectral-thief} into []{move:soul-stealing-7-star-strike}.
844,5,Tenu: Permet à Raichu d'Alola d'améliorer Tonnerre en Électro-Surf Survolté.,Tenu: Permet à []{pokemon:raichu} d'Alola d'améliorer []{move:thunderbolt} en []{move:stoked-sparksurfer}.
844,9,Held: Allows Alola Raichu to upgrade Thunderbolt into Stoked Sparksurfer.,Held: Allows Alola []{pokemon:raichu} to upgrade []{move:thunderbolt} into []{move:stoked-sparksurfer}.
845,5,Tenu: Permet à Ronflex d'améliorer Giga Impact en Gare au Ronflex.,Tenu: Permet à []{pokemon:snorlax} d'améliorer []{move:giga-impact} en []{move:pulverizing-pancake}.
845,9,Held: Allows Snorlax to upgrade Giga Impact into Pulverizing Pancake.,Held: Allows []{pokemon:snorlax} to upgrade []{move:giga-impact} into []{move:pulverizing-pancake}.
846,5,Tenu: Permet à Évoli d'améliorer Dernier Recours en Neuf pour Un.,Tenu: Permet à []{pokemon:eevee} d'améliorer []{move:last-resort} en []{move:extreme-evoboost}.
846,9,Held: Allows Eevee to upgrade Last Resort into Extreme Evoboost.,Held: Allows []{pokemon:eevee} to upgrade []{move:last-resort} into []{move:extreme-evoboost}.
847,5,Tenu: Permet à Mew d'améliorer Psyko en Supernova Originelle.,Tenu: Permet à []{pokemon:mew} d'améliorer []{move:psychic} en []{move:genesis-supernova}.
847,9,Held: Allows Mew to upgrade Psychic into Genesis Supernova.,Held: Allows []{pokemon:mew} to upgrade []{move:psychic} into []{move:genesis-supernova}.
877,5,Tenu: Permet à un Pikachu Casquette d'améliorer Tonnerre en Giga-Tonnerre.,Tenu: Permet aux []{pokemon:pikachu} à casquette d'améliorer []{move:thunderbolt} en []{move:10-000-000-volt-thunderbolt}.
877,9,"Held: Allows cap-wearing Pikachu to upgrade Thunderbolt into 10,000,000 Volt Thunderbolt.",Held: Allows cap-wearing []{pokemon:pikachu} to upgrade []{move:thunderbolt} into []{move:10-000-000-volt-thunderbolt}.
878,5,Porte les ingrédients pendant l'épreuve de Barbara.,Porte les ingrédients pendant l'épreuve de Barbara.
878,9,Holds ingredients during Mallow’s trial.,Holds ingredients during Mallow’s trial.
879,5,Permet au joueur de pêcher des Pokémon.,Permet au joueur de pêcher des Pokémon.
879,9,Allows the player to fish for Pokémon.,Allows the player to fish for Pokémon.
880,5,Perdu par le Professeur Euphorbe.,Perdu par le Professeur Euphorbe.
880,9,Lost by Professor Kukui.,Lost by Professor Kukui.
881,5,Héberge une mission à la Place Festival.,Héberge une mission à la Place Festival.
881,9,Hosts a mission in Festival Plaza.,Hosts a mission in Festival Plaza.
882,5,Requis pour obtenir un Bracelet Z.,Requis pour obtenir un Bracelet Z.
882,9,Required to obtain a Z-Ring.,Required to obtain a Z-Ring.
883,5,Rend les Pokémon sauvages plus susceptibles d'appeler à l'aide.   Tenu: augmente la Vitesse du porteur d'un niveau quand affecté par Intimidation.,Rend les Pokémon sauvages plus susceptibles d'appeler à l'aide.   Tenu: augmente la Vitesse du porteur d'un niveau quand affecté par Intimidation.
883,9,Makes wild Pokémon more likely to summon allies.  Held: increases the holder’s Speed by one stage when affected by Intimidate.,Makes wild Pokémon more likely to summon allies.  Held: increases the holder’s Speed by one stage when affected by Intimidate.
884,5,Contient les cellules/cœurs Zygarde collectés.  Permet d'apprendre des capacités à Zygarde.,Contient les cellules/cœurs Zygarde collectés.  Permet d'apprendre des capacités à Zygarde.
884,9,Contains collected Zygarde cells/cores.  Can teach Zygarde moves.,Contains collected Zygarde cells/cores.  Can teach Zygarde moves.
885,5,Fait évoluer un Sabelette d'Alola en Sablaireau d'Alola ou un Goupix d'Alola en Feunard d'Alola.,"Utilisé sur un Pokémon de l'équioe
:   Fait évoler un []{pokemon:sandshrew} d'Alola en []{pokemon:sandslash} d'Alola ou un []{pokemon:vulpix} d'Alola en []{pokemon:ninetales} d'Alola."
885,9,Evolves an Alola Sandshrew into Alola Sandslash or an Alola Vulpix into Alola Ninetales.,"Used on a party Pokémon
:   Evolves an Alola []{pokemon:sandshrew} into Alola []{pokemon:sandslash} or an Alola []{pokemon:vulpix} into Alola []{pokemon:ninetales}."
886,5,Permet au joueur d'invoquer une Poké Monture.,"Permet au joueur d'invoquer une Poké Monture.  Inutilisé, comme cela peut être fait simplement en appuyant sur Y."
886,9,Allows the player to summon a Ride Pokémon.,"Allows the player to summon a Ride Pokémon.  Unused, as this can be done simply by pressing Y."
887,5,Tente de capturer un Pokémon sauvage.  Le taux de succès est 5× pour les Ultra-Chimères et 0.1× pour tous les autres Pokémon.,"Utilisé au combat
:   Tente de [capturer]{mechanic:catch} un Pokémon sauvage.  Si le Pokémon sauvage est une Ultra-Chimère, cette ball a un taux de capture de 5×.  Sinon, elle a un taux de capture de 0.1×.

    Si utilisé dans un combat de dresseurs, rien ne se passe et la ball est perdue."
887,9,Tries to catch a wild Pokémon.  Success rate is 5× for Ultra Beasts and 0.1× for all other Pokémon.,"Used in battle
:   Attempts to [catch]{mechanic:catch} a wild Pokémon.  If the wild Pokémon is an Ultra Beast, this ball has a catch rate of 5×.  Otherwise, it has a catch rate of 0.1×.

    If used in a trainer battle, nothing happens and the ball is lost."
888,5,Soigne les altérations majeures de statut et la confusion.,Soigne les altérations majeures de statut et la confusion.
888,9,Cures major status ailments and confusion.,Cures major status ailments and confusion.
889,5,Change Plumeline en Style Flamenco.,Change Plumeline en Style Flamenco. À usage unique et ne peut pas être utilisé au combat.
889,9,Changes Oricorio to Baile Style.,Changes Oricorio to Baile Style.  Single-use and cannot be used in battle.
890,5,Change Plumeline en Style Pom-Pom.,Change Plumeline en Style Pom-Pom. À usage unique et ne peut pas être utilisé au combat.
890,9,Changes Oricorio to Pom-Pom Style.,Changes Oricorio to Pom-Pom Style.  Single-use and cannot be used in battle.
891,5,Change Plumeline en Style Hula.,Change Plumeline en Style Hula. À usage unique et ne peut pas être utilisé au combat.
891,9,Changes Oricorio to Pa’u Style.,Changes Oricorio to Pa’u Style.  Single-use and cannot be used in battle.
892,5,Change Plumeline en Style Buyō.,Change Plumeline en Style Buyō. À usage unique et ne peut pas être utilisé au combat.
892,9,Changes Oricorio to Sensu Style.,Changes Oricorio to Sensu Style.  Single-use and cannot be used in battle.
893,5,Fait évoluer Doudou en Solgaleo quand utilisé à l'Autel du Soleil.,Fait évoluer Doudou en Solgaleo quand utilisé à l'Autel du Soleil.
893,9,Evolves Nebby into Solgaleo when used at the Altar of the Sunne.,Evolves Nebby into Solgaleo when used at the Altar of the Sunne.
894,5,Fait évoluer Doudou en Lunala quand utilisé à l'Autel de la Lune.,Fait évoluer Doudou en Lunala quand utilisé à l'Autel de la Lune.
894,9,Evolves Nebby into Lunala when used at the Altar of the Moone.,Evolves Nebby into Lunala when used at the Altar of the Moone.
895,5,Débloque la chambre du motel de Beladonis sur la Route 8.,Débloque la chambre du motel de Beladonis sur la Route 8.
895,9,Unlocks Looker’s motel room on Route 8.,Unlocks Looker’s motel room on Route 8.
896,5,Tenu: Étend la durée des Champs du porteur à 8 tours.,"Tenu: Quand le porteur change le Terrain (que ce soit par une capacité ou un talent), il durera 8 tours au lieu de 5."
896,9,Held: Extends the holder’s Terrain effects to 8 turns.,"Held: When the holder changes the Terrain (whether by move or ability), it will last  8 turns instead of 5."
897,5,Tenu: Empêche les effets secondaires des capacités à contact utilisées sur le porteur.,Tenu: Empêche les effets secondaires des capacités à contact utilisées sur le porteur.
897,9,Held: Prevents side effects of contact moves used on the holder.,Held: Prevents side effects of contact moves used on the holder.
898,5,Tenu: Consommé sur un Champ Électrifié et augmente la Défense du porteur d'un niveau.,"Tenu: Si le porteur entre au combat pendant un Champ Électrifié, ou si le Champ Électrifié est activé quand le porteur est au combat, cet objet est consommé et la Défense du porteur augmente d'un niveau."
898,9,Held: Consumed on Electric Terrain and raises the holder’s Defense by one stage.,"Held: If the holder enters battle during Electric Terrain, or if Electric Terrain is activated while the holder is in battle, this item is consumed and the holder’s Defense raises by one stage."
899,5,Tenu: Consommé sur un Champ Psychique et augmente la Défense Spéciale du porteur d'un niveau.,"Tenu: Si le porteur entre au combat pendant un Champ Psychique, ou si le Champ Psychique est activé quand le porteur est au combat, cet objet est consommé et la Défense Spéciale du porteur augmente d'un niveau."
899,9,Held: Consumed on Psychic Terrain and raises the holder’s Special Defense by one stage.,"Held: If the holder enters battle during Psychic Terrain, or if Psychic Terrain is activated while the holder is in battle, this item is consumed and the holder’s Special Defense raises by one stage."
900,5,Tenu: Consommé sur un Champ Brumeux et augmente la Défense Spéciale du porteur d'un niveau.,"Tenu: Si le porteur entre au combat pendant un Champ Brumeux, ou si le Champ Brumeux est activé quand le porteur est au combat, cet objet est consommé et la Défense Spéciale du porteur augmente d'un niveau."
900,9,Held: Consumed on Misty Terrain and raises the holder’s Special Defense by one stage.,"Held: If the holder enters battle during Misty Terrain, or if Misty Terrain is activated while the holder is in battle, this item is consumed and the holder’s Special Defense raises by one stage."
901,5,Tenu: Consommé sur un Champ Herbu et augmente la Défense du porteur d'un niveau.,"Tenu: Si le porteur entre au combat pendant un Champ Herbu, ou si le Champ Herbu est activé quand le porteur est au combat, cet objet est consommé et la Défense du porteur augmente d'un niveau."
901,9,Held: Consumed on Grassy Terrain and raises the holder’s Defense by one stage.,"Held: If the holder enters battle during Grassy Terrain, or if Grassy Terrain is activated while the holder is in battle, this item is consumed and the holder’s Defense raises by one stage."
902,5,Tenu: Change Silvallié dans sa forme Combat.  Change le type de Coup Varia-Type en Combat.,Tenu: Change Silvallié dans sa forme Combat.  Change le type de Coup Varia-Type en Combat.
902,9,Held: Changes Silvally to its Fighting form.  Changes Multi-Attack’s type to Fighting.,Held: Changes Silvally to its Fighting form.  Changes Multi-Attack’s type to Fighting.
903,5,Tenu: Change Silvallié dans sa forme Vol.  Change le type de Coup Varia-Type en Vol.,Tenu: Change Silvallié dans sa forme Vol.  Change le type de Coup Varia-Type en Vol.
903,9,Held: Changes Silvally to its Flying form.  Changes Multi-Attack’s type to Flying.,Held: Changes Silvally to its Flying form.  Changes Multi-Attack’s type to Flying.
904,5,Tenu: Change Silvallié dans sa forme Poison.  Change le type de Coup Varia-Type en Poison.,Tenu: Change Silvallié dans sa forme Poison.  Change le type de Coup Varia-Type en Poison.
904,9,Held: Changes Silvally to its Poison form.  Changes Multi-Attack’s type to Poison.,Held: Changes Silvally to its Poison form.  Changes Multi-Attack’s type to Poison.
905,5,Tenu: Change Silvallié dans sa forme Sol.  Change le type de Coup Varia-Type en Sol.,Tenu: Change Silvallié dans sa forme Sol.  Change le type de Coup Varia-Type en Sol.
905,9,Held: Changes Silvally to its Ground form.  Changes Multi-Attack’s type to Ground.,Held: Changes Silvally to its Ground form.  Changes Multi-Attack’s type to Ground.
906,5,Tenu: Change Silvallié dans sa forme Roche.  Change le type de Coup Varia-Type en Roche.,Tenu: Change Silvallié dans sa forme Roche.  Change le type de Coup Varia-Type en Roche.
906,9,Held: Changes Silvally to its Rock form.  Changes Multi-Attack’s type to Rock.,Held: Changes Silvally to its Rock form.  Changes Multi-Attack’s type to Rock.
907,5,Tenu: Change Silvallié dans sa forme Insecte.  Change le type de Coup Varia-Type en Insecte.,Tenu: Change Silvallié dans sa forme Insecte.  Change le type de Coup Varia-Type en Insecte.
907,9,Held: Changes Silvally to its Bug form.  Changes Multi-Attack’s type to Bug.,Held: Changes Silvally to its Bug form.  Changes Multi-Attack’s type to Bug.
908,5,Tenu: Change Silvallié dans sa forme Spectre.  Change le type de Coup Varia-Type en Spectre.,Tenu: Change Silvallié dans sa forme Spectre.  Change le type de Coup Varia-Type en Spectre.
908,9,Held: Changes Silvally to its Ghost form.  Changes Multi-Attack’s type to Ghost.,Held: Changes Silvally to its Ghost form.  Changes Multi-Attack’s type to Ghost.
909,5,Tenu: Change Silvallié dans sa forme Acier.  Change le type de Coup Varia-Type en Acier.,Tenu: Change Silvallié dans sa forme Acier.  Change le type de Coup Varia-Type en Acier.
