move_effect_id,local_language_id,short_effect,effect
359,9,Has a $effect_chance% chance to raise the user’s Defense by two stages for each target hit.,Inflicts regular damage.  Has a $effect_chance% chance to raise the user’s Defense by two stages for each target hit.
360,5,Ignore et détruit les effets de protection.,Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Outrepasse et supprime n'importe quel effet de protection sur la cible.
360,9,Ignores and destroys protection effects.,Inflicts [regular damage]{mechanic:regular-damage}.  Bypasses and removes any protection effect on the target.
361,5,Touche 2-5 fois.,Inflige des dégâts réguliers. Frappe 2–5 fois.
361,9,Hits 2–5 times.,Inflicts regular damage.  Hits 2–5 times.
362,5,Bloque les attaques offensives et inflige 1/8 de leurs PV max en dégâts aux attaquants.,Bloque les attaques offensives et inflige 1/8 de leurs PV max en dégâts aux attaquants.
362,9,Blocks damaging attacks and damages attacking Pokémon for 1/8 their max HP.,Blocks damaging attacks and damages attacking Pokémon for 1/8 their max HP.
363,5,Augmente la Défense Spéciale d'un allié sélectionné d'un niveau.,Augmente la Défense Spéciale d'un allié sélectionné d'un niveau.
363,9,Raises a selected ally’s Special Defense by one stage.,Raises a selected ally’s Special Defense by one stage.
364,5,"Diminue l'Attaque, Attaque Spéciale, et Vitesse de la cible d'un niveau si elle est empoisonnée.","Diminue l'Attaque, Attaque Spéciale, et Vitesse de la cible d'un niveau si elle est empoisonnée."
364,9,"Lowers the target’s Attack, Special Attack, and Speed by one stage if it is poisoned.","Lowers the target’s Attack, Special Attack, and Speed by one stage if it is poisoned."
365,5,Diminue l'Attaque de la cible d'un niveau.,Diminue l'Attaque de la cible d'un niveau.
365,9,Lowers the target’s Attack by one stage.,Lowers the target’s Attack by one stage.
366,5,"Prend un tour pour charger, puis augmente l'Attaque Spéciale, Défense Spéciale, et Vitesse du lanceur de deux niveaux.","Prend un tour pour charger, puis augmente l'Attaque Spéciale, Défense Spéciale, et Vitesse du lanceur de deux niveaux."
366,9,"Takes one turn to charge, then raises the user’s Special Attack, Special Defense, and Speed by two stages.","Takes one turn to charge, then raises the user’s Special Attack, Special Defense, and Speed by two stages."
367,5,Augmente la Défense et Défense Spéciale d'un Pokémon allié avec [Plus]{ability:plus} ou [Moins]{ability:minus} d'un niveau.,Augmente la Défense et Défense Spéciale d'un Pokémon allié avec [Plus]{ability:plus} ou [Moins]{ability:minus} d'un niveau.
367,9,Raises the Defense and Special Defense of all friendly Pokémon with [Plus]{ability:plus} or [Minus]{ability:minus} by one stage.,Raises the Defense and Special Defense of all friendly Pokémon with [Plus]{ability:plus} or [Minus]{ability:minus} by one stage.
368,5,Double les gains d'argent.,"Double les gains d'argent.

Se cumule avec un objet tenu.  Ne fonctionne qu'une fois par combat."
368,9,Doubles prize money.,"Doubles prize money.

Stacks with a held item.  Only works once per battle."
369,5,"Pendant cinq tours, empêche tous les Pokémon au sol de dormir et renforce leurs capacités [Électrik]{type:electric} d'1.5× leur puissance.","Pendant cinq tours, empêche tous les Pokémon au sol de dormir et renforce leurs capacités [Électrik]{type:eletric} d'1.5× leur puissance.

Change [Force Nature]{move:nature-power} en [Tonnerre]{move:thunderbolt}."
369,9,"For five turns, prevents all Pokémon on the ground from sleeping and strengthens their [Electric]{type:electric} moves to 1.5× their power.","For five turns, prevents all Pokémon on the ground from sleeping and strengthens their [Electric]{type:electric} moves to 1.5× their power.

Changes [Nature Power]{move:nature-power} to [Thunderbolt]{move:thunderbolt}."
370,5,Ne fait rien.,Ne fait rien.
370,9,Does nothing.,Does nothing.
371,5,Ne fait rien.,Ne fait rien.
371,9,Does nothing.,Does nothing.
372,5,A une $probabilité_d'effet% de chances de paralyser la cible.,Inflige des [dégâts réguliers]{mechanic:regular-damage}.  A une $probabilité_d'effet% de chances de [paralyser]{mechanic:paralysis} la cible.
372,9,Has a $effect_chance% chance to paralyze the target.,Inflicts [regular damage]{mechanic:regular-damage}.  Has a $effect_chance% chance to [paralyze]{mechanic:paralysis} the target.
373,5,"Met la cible au sol, et frappe même les Pokémon de type Vol ou en lévitation.",Inflige des dégâts réguliers.  Met au sol la cible jusqu'à ce qu'elle quitte le combat.  Ignore les effets de lévitation et l'immunité des Pokémon de type [Vol]{type:flying}.
373,9,"Grounds the target, and hits even Flying-type or levitating Pokémon.",Inflicts regular damage.  Grounds the target until it leaves battle.  Ignores levitation effects and the immunity of [Flying]{type:flying}-type Pokémon.
374,5,Empêche la cible de quitter le combat.,Inflige des dégâts réguliers.  Piège la cible.
374,9,Prevents the target from leaving battle.,Inflicts regular damage.  Traps the target.
375,5,Augmente l'Attaque du lanceur d'un niveau après avoir infligé des dégâts.,Inflige des dégâts réguliers.  Augmente l'Attaque du lanceur d'un niveau.
375,9,Raises the user’s Attack by one stage after inflicting damage.,Inflicts regular damage.  Raises the user’s Attack by one stage.
376,5,Ajoute [Plante]{type:grass} aux types de la cible.,Ajoute [Plante]{type:grass} aux types de la cible.
376,9,Adds [Grass]{type:grass} to the target’s types.,Adds [Grass]{type:grass} to the target’s types.
377,5,Protège tous les Pokémon alliés des capacités offensives.  Ne fonctionne que le premier tour après que le lanceur soit envoyé.,Protège tous les Pokémon alliés des capacités offensives.  Ne fonctionne que le premier tour après que le lanceur soit envoyé.
377,9,Protects all friendly Pokémon from damaging moves.  Only works on the first turn after the user is sent out.,Protects all friendly Pokémon from damaging moves.  Only works on the first turn after the user is sent out.
378,5,"Explose si la cible utilise une capacité [Feu]{type:fire} ce tour, lui infligeant 1/4 de ses PV max et annule la capacité.","Explose si la cible utilise une capacité [Feu]{type:fire} ce tour, lui infligeant 1/4 de ses PV max et annule la capacité."
378,9,"Explodes if the target uses a [Fire]{type:fire} move this turn, damaging it for 1/4 its max HP and preventing the move.","Explodes if the target uses a [Fire]{type:fire} move this turn, damaging it for 1/4 its max HP and preventing the move."
379,5,Inflige des dégâts réguliers.,Inflige des [dégâts réguliers]{mechanic:regular-damage}.
379,9,Inflicts regular damage.,Inflicts [regular damage]{mechanic:regular-damage}.
380,5,Super-efficace contre [Eau]{type:water}.,"Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Cette capacité est super efficace contre le type [Eau]{type:water}.

Les autres types de la cible affectent les dégâts normalement.  Si le type de cette capacité est changé, elle reste super effiicace contre l'Eau peu importe son type."
380,9,Super-effective against [Water]{type:water}.,"Inflicts [regular damage]{mechanic:regular-damage}.  This move is super-effective against the [Water]{type:water} type.

The target’s other type will affect damage as usual.  If this move’s type is changed, it remains super-effective against Water regardless of its type."
381,5,N'échoue jamais.,Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Ignore la [précision]{mechanic:accuracy} et l'[esquive]{mechanic:evasion}.
381,9,Never misses.,Inflicts [regular damage]{mechanic:regular-damage}.  Ignores [accuracy]{mechanic:accuracy} and [evasion]{mechanic:evasion}.
382,5,"Soigne le lanceur d'½ de ses PV max, ou ⅔ pendant une tempête de sable.","Soigne le lanceur d'½ de ses PV max.  Sous une [Tempête de Sable]{move:sandstorm}, le soin est augmenté à ⅔."
382,9,"Heals the user for ½ its max HP, or ⅔ during a sandstorm.","Heals the user for ½ its max HP.  During a [Sandstorm]{move:sandstorm}, the healing is increased to ⅔."
383,5,Ne peut être utilisé qu'en tant que première capacité après que le lanceur entre au combat.,Inflige des dégâts réguliers. Ne peut être utilisé seulement au premier tour du lanceur après qu'il est entré sur le terrain.
383,9,Can only be used as the first move after the user enters battle.,Inflicts regular damage. Can only be used on the user’s first turn after entering the field.
384,5,Protège le lanceur pour le reste du tour et empoisonne n'importe quel Pokémon qui essaie d'utiliser une capacité de contact contre lui.,"Garantit la protection du lanceur pour le reste du tour.  Si un Pokémon tente d'utiliser une capacité qui a un contact avec le lanceur, ce Pokémon sera empoisonné.  Les chances de succès de cette capacité sont divisées par deux à chaque fois qu'elle a été utilisée consécutivement avec une autre capacité de protection."
384,9,Grants the user protection for the rest of the turn and poisons any Pokémon that tries to use a contact move on it.,"Grants the user protection for the rest of the turn.  If a Pokémon attempts to use a move that makes contact with the user, that Pokémon will be poisoned.  This move’s chance of success halves every time it’s used consecutively with any other protection move."
385,5,Piège la cible.,Inflige des dégâts réguliers.  Piège la cible.
385,9,Traps the target.,Inflicts regular damage.  Traps the target.
386,5,Soigne la cible de ses brûlures.,"Inflige des dégâts réguliers.  Si la cible est brûlée et subit des dégâts de cette capacité, sa brûlure est soignée."
386,9,Cures the target of burns.,"Inflicts regular damage.  If the target has a burn and takes damage from this move, its burn is healed."
387,5,"Soigne la cible d'½ de ses PV max, ou ⅔ sur un Champ Herbu.","Soigne la cible d'½ de ses PV max.  Si [Champ Herbu]{move:grassy-terrain} est actif, soigne ⅔ à la place."
387,9,"Heals the target for ½ its max HP, or ⅔ on Grassy Terrain.","Heals the target for ½ its max HP.  If [Grassy Terrain]{move:grassy-terrain} is in effect, heals for ⅔ instead."
388,5,Soigne le lanceur de la stat d'Attaque actuelle de la cible et diminue l'Attaque de la cible d'un niveau.,"Diminue l'Attaque de la cible d'un niveau.  Soigne le lanceur de l'Attaque actuelle de la cible, incluant les modifications, mais n'incluant pas l'effet de baisse d'Attaque de cette capacité.

Si l'Attaque de la cible est déjà à -6, cette capacité échouera.  Dans n'importe quelle autre situation qui empêcherait une modification de stat, le soin restera un succès."
388,9,Heals the user by the target’s current Attack stat and lowers the target’s Attack by one stage.,"Lowers the target’s Attack by one stage.  Heals the user by the target’s current Attack, including modifiers, but not including this move’s Attack-lowering effect.

If the target’s Attack is already at -6, this move will fail.  In any other situation that would prevent a stat modification, the healing will still succeed."
389,5,Force les adversaires de la cible à la cibler pour le reste du tour.,"Pendant la durée du tour, si la cible est aussi une cible valide pour une capacitée utilisée par un de ses adversaires, cette capacité la ciblera à la place."
389,9,Forces the target’s opponents to aim at the target for the rest of the turn.,"For the duration of the turn, if the target is also a valid target for a move used by one of its opponents, that move will target it instead."
390,5,Empoisonne la cible et diminue sa Vitesse d'un niveau.,Empoisonne la cible et diminue sa Vitesse d'un niveau.
390,9,Poisons the target and lowers its Speed by one stage.,Poisons the target and lowers its Speed by one stage.
391,5,Garantit un coup critique pour la prochaine capacité du lanceur.,La prochaine capacité du lanceur réalisera un [coup critique]{mechanic:critical-hit}.
391,9,Guarantees a critical hit with the user’s next move.,The user’s next move will result in a [critical hit]{mechanic:critical-hit}.
392,5,Augmente l'Attaque et Attaque Spéciale de tous les Pokémon avec [Plus]{ability:plus} ou [Moins]{ability:minus} d'un niveau.,Augmente l'Attaque et Attaque Spéciale de tous les Pokémon avec [Plus]{ability:plus} ou [Moins]{ability:minus} d'un niveau.
392,9,Raises the Attack and Special Attack of all friendly Pokémon with [Plus]{ability:plus} or [Minus]{ability:minus} by one stage.,Raises the Attack and Special Attack of all friendly Pokémon with [Plus]{ability:plus} or [Minus]{ability:minus} by one stage.
