species_id,version_id,language_id,flavor_text
381,13,9,"A highly intelligent Pokémon.
By folding back its wings in flight,
it can overtake jet planes."
381,14,9,"A highly intelligent Pokémon.
By folding back its wings in flight,
it can overtake jet planes."
381,15,9,"It understands human speech and is
highly intelligent. It is a tender
Pokémon that dislikes fighting."
381,16,9,"It understands human speech and is
highly intelligent. It is a tender
Pokémon that dislikes fighting."
381,17,5,"Un Pokémon très intelligent. Il
peut voler plus vite qu’un avion à
réaction en repliant ses ailes."
381,17,9,"A highly intelligent Pokémon.
By folding back its wings in flight,
it can overtake jet planes."
381,18,5,"Un Pokémon très intelligent. Il
peut voler plus vite qu’un avion à
réaction en repliant ses ailes."
381,18,9,"A highly intelligent Pokémon.
By folding back its wings in flight,
it can overtake jet planes."
381,21,9,"A highly intelligent Pokémon.
By folding back its wings in flight,
it can overtake jet planes."
381,22,9,"A highly intelligent Pokémon.
By folding back its wings in flight,
it can overtake jet planes."
382,7,9,"KYOGRE has the power to create massive
rain clouds that cover the entire sky
and bring about torrential downpours.This POKéMON saved people who were
suffering from droughts."
382,8,9,"KYOGRE is named in mythology as the
POKéMON that expanded the sea by
covering the land with torrential rainsand towering tidal waves.
It took to sleep after a cataclysmic
battle with GROUDON."
382,9,9,"KYOGRE has appeared in mythology as the
creator of the sea. After long years of
feuding with GROUDON, it took to sleep at
the bottom of the sea."
382,10,9,"This POKéMON is said to have
expanded the sea by bringing heavy rains.
It has the power to control water."
382,11,9,"This POKéMON is said to have expanded
the sea by bringing heavy rains.
It has the power to control water."
382,12,9,"It is said to have widened the
seas by causing downpours. It had
been asleep in a marine trench."
382,13,9,"It is said to have widened the
seas by causing downpours. It had
been asleep in a marine trench."
382,14,9,"It is said to have widened the
seas by causing downpours. It had
been asleep in a marine trench."
382,15,9,"A mythical Pokémon said to have
swelled the seas with rain and tidal
waves. It battled with GROUDON."
382,16,9,"A mythical Pokémon said to have
swelled the seas with rain and tidal
waves. It battled with GROUDON."
382,17,5,"On dit qu’il a fait monter les eaux
en causant des pluies diluviennes.
Il somnolait dans une fosse marine."
382,17,9,"It is said to have widened the
seas by causing downpours. It had
been asleep in a marine trench."
382,18,5,"On dit qu’il a fait monter les eaux
en causant des pluies diluviennes.
Il somnolait dans une fosse marine."
382,18,9,"It is said to have widened the
seas by causing downpours. It had
been asleep in a marine trench."
382,21,9,"It is said to have widened the
seas by causing downpours. It had
been asleep in a marine trench."
382,22,9,"It is said to have widened the
seas by causing downpours. It had
been asleep in a marine trench."
383,7,9,"GROUDON has long been described in
mythology as the POKéMON that raised
lands and expanded continents.This POKéMON took to sleep after a
cataclysmic battle with KYOGRE."
383,8,9,"GROUDON has the power to scatter rain
clouds and make water evaporate with
light and heat.It came as a savior to people who had
been suffering from terrible floods."
383,9,9,"GROUDON has appeared in mythology as the
creator of the land. It sleeps in magma
underground and is said to make volcanoes
erupt on awakening."
383,10,9,"This legendary POKéMON is said to
represent the land. It went to sleep after
dueling KYOGRE."
383,11,9,"This legendary POKéMON is said to
represent the land. It went to sleep after
dueling KYOGRE."
383,12,9,"It had been asleep in underground
magma ever since it fiercely
fought KYOGRE long ago."
383,13,9,"It had been asleep in underground
magma ever since it fiercely
fought KYOGRE long ago."
383,14,9,"It had been asleep in underground
magma ever since it fiercely
fought KYOGRE long ago."
383,15,9,"Said to have expanded the lands by
evaporating water with raging heat.
It battled titanically with KYOGRE."
383,16,9,"Said to have expanded the lands by
evaporating water with raging heat.
It battled titanically with KYOGRE."
383,17,5,"Il dormait dans le magma souterrain
depuis sa lutte féroce contre
Kyogre, il y a longtemps de cela."
383,17,9,"It had been asleep in underground
magma ever since it fiercely
fought Kyogre long ago."
383,18,5,"Il dormait dans le magma souterrain
depuis sa lutte féroce contre
Kyogre, il y a longtemps de cela."
383,18,9,"It had been asleep in underground
magma ever since it fiercely
fought Kyogre long ago."
383,21,9,"It had been asleep in underground
magma ever since it fiercely
fought Kyogre long ago."
383,22,9,"It had been asleep in underground
magma ever since it fiercely
fought Kyogre long ago."
384,7,9,"RAYQUAZA lived for hundreds of millions
of years in the earth’s ozone layer,
never descending to the ground.This POKéMON appears to feed on water
and particles in the atmosphere."
384,8,9,"RAYQUAZA is said to have lived for
hundreds of millions of years in the
earth’s ozone layer, above the clouds.Its existence had been completely
unknown because it lived so high in
the sky."
384,9,9,"A POKéMON that flies endlessly in the
ozone layer. It is said it would descend
to the ground if KYOGRE and GROUDON
were to fight."
384,10,9,"It has lived for hundreds of millions of
years in the ozone layer. Its flying form
looks like a meteor."
384,11,9,"It has lived for hundreds of millions of
years in the ozone layer. Its flying form
looks like a meteor."
384,12,9,"It lives in the ozone layer far
above the clouds and cannot be
seen from the ground."
384,13,9,"It lives in the ozone layer far
above the clouds and cannot be
seen from the ground."
384,14,9,"It lives in the ozone layer far
above the clouds and cannot be
seen from the ground."
384,15,9,"It flies in the ozone layer, way up
high in the sky. Until recently,
no one had ever seen it."
384,16,9,"It flies in the ozone layer, way up
high in the sky. Until recently,
no one had ever seen it."
384,17,5,"Il vit dans la couche d’ozone, au
dessus des nuages. Il est invisible
depuis le sol."
384,17,9,"It lives in the ozone layer far
above the clouds and cannot be
seen from the ground."
384,18,5,"Il vit dans la couche d’ozone, au
dessus des nuages. Il est invisible
depuis le sol."
384,18,9,"It lives in the ozone layer far
above the clouds and cannot be
seen from the ground."
384,21,9,"It lives in the ozone layer far
above the clouds and cannot be
seen from the ground."
384,22,9,"It lives in the ozone layer far
above the clouds and cannot be
seen from the ground."
385,7,9,"A legend states that JIRACHI will make
true any wish that is written on notes
attached to its head when it awakens.If this POKéMON senses danger, it will
fight without awakening."
385,8,9,"JIRACHI will awaken from its sleep of
a thousand years if you sing to it in a
voice of purity.It is said to make true any wish that
people desire."
385,9,9,"JIRACHI is said to make wishes come true.
While it sleeps, a tough crystalline shell
envelops the body to protect it from
enemies."
385,10,9,"It is said to make any wish come true.
It is awake for only seven days out of
a thousand years."
385,11,9,"It is said to make any wish come true.
It is awake for only seven days out of
a thousand years."
385,12,9,"It is said to have the ability to
grant any wish for just one week
every thousand years."
385,13,9,"It is said to have the ability to
grant any wish for just one week
every thousand years."
385,14,9,"It is said to have the ability to
grant any wish for just one week
every thousand years."
385,15,9,"Generations have believed that any
wish written on a note on its head
will come true when it awakens."
385,16,9,"Generations have believed that any
wish written on a note on its head
will come true when it awakens."
385,17,5,"On raconte qu’une fois tous les
mille ans, il a la capacité d’exaucer
tous les vœux durant une semaine."
385,17,9,"It is said to have the ability to
grant any wish for just one week
every thousand years."
385,18,5,"On raconte qu’une fois tous les
mille ans, il a la capacité d’exaucer
tous les vœux durant une semaine."
385,18,9,"It is said to have the ability to
grant any wish for just one week
every thousand years."
385,21,9,"It is said to have the ability to
grant any wish for just one week
every thousand years."
385,22,9,"It is said to have the ability to
grant any wish for just one week
every thousand years."
386,7,9,"The DNA of a space virus underwent a
sudden mutation upon exposure to a
laser beam and resulted in DEOXYS.The crystalline organ on this POKéMON’s
chest appears to be its brain."
386,8,9,"DEOXYS emerged from a virus that came
from space. It is highly intelligent and
wields psychokinetic powers.This POKéMON shoots lasers from the
crystalline organ on its chest."
386,9,9,"A POKéMON that mutated from an
extraterrestrial virus exposed to a laser
beam. Its body is configured for superior
agility and speed."
386,10,9,"This DEOXYS has transformed into its
aggressive guise. It can fool enemies by
altering its appearance."
386,11,9,"When it changes form, an aurora appears.
It absorbs attacks by altering its
cellular structure."
386,12,9,"An alien virus that fell to earth
on a meteor underwent a DNA
mutation to become this Pokémon."
386,13,9,"An alien virus that fell to earth
on a meteor underwent a DNA
mutation to become this Pokémon."
386,14,9,"An alien virus that fell to earth
on a meteor underwent a DNA
mutation to become this Pokémon."
386,15,9,"DNA from a space virus mutated and
became a Pokémon. It appears
where auroras are seen."
